id_transaccion,id_cliente,fecha_compra,producto,categoria_producto,precio_unitario,cantidad,importe_total,metodo_pago,coste_envio,coste_fabricacion
5812,222,2024-12-03,Fitbit Versa 4,Relojes inteligentes,596.77,1,596.77,paypal,4.7,239.47
5813,3244,2024-09-14,Huawei Watch GT 4,Relojes inteligentes,169.6,1,169.6,bizum,11.7,90.93
5814,3549,2024-01-05,Ratón Logitech MX Master 3,Accesorios,78.93,4,315.72,bizum,5.06,26.2
5815,4922,2023-06-21,Ratón Logitech MX Master 3,Accesorios,171.04,2,342.08,bizum,6.56,42.93
5816,2418,2023-11-07,Fitbit Versa 4,Relojes inteligentes,518.22,1,518.22,transferencia,10.35,265.66
5817,591,2024-12-18,OnePlus 11,Móviles,1477.16,1,1477.16,tarjeta,5.97,985.01
5818,1927,2024-12-09,Samsung Galaxy S23,Móviles,1469.88,4,5879.52,transferencia,7.12,939.66
5819,4259,2024-10-05,Auriculares Sony WH-1000XM5,Accesorios,94.15,3,282.45,transferencia,4.61,28.06
5820,3829,2023-09-12,Lenovo ThinkPad X1 Carbon,Portátiles,1630.92,1,1630.92,bizum,11.33,1220.27
5821,3796,2023-04-11,Dell XPS 13,Portátiles,1479.5,3,4438.5,paypal,21.88,1110.74
5822,4722,2024-12-09,OnePlus 11,Móviles,415.83,1,415.83,transferencia,9.53,281.87
5823,4685,2024-12-12,Samsung Galaxy S23,Móviles,1087.62,2,2175.24,paypal,6.48,694.28
5824,3706,2024-12-20,Samsung Galaxy Watch 6,Relojes inteligentes,286.46,1,286.46,paypal,4.52,139.81
5825,1872,2023-01-18,Cargador inalámbrico Belkin,Accesorios,23.52,1,23.52,transferencia,9.62,6.59
5826,1524,2023-10-17,Fitbit Versa 4,Relojes inteligentes,163.97,2,327.94,tarjeta,9.94,90.09
5827,2771,2023-06-21,Xiaomi 13,Móviles,1113.88,2,2227.76,transferencia,14.75,745.97
5828,3280,2024-08-04,Garmin Forerunner 255,Relojes inteligentes,297.55,3,892.65,tarjeta,12.23,119.32
5829,4509,2023-08-19,Ratón Logitech MX Master 3,Accesorios,109.85,2,219.7,transferencia,10.67,22.07
5830,53,2024-04-07,MacBook Air M2,Portátiles,1894.16,1,1894.16,paypal,13.27,1242.49
5831,3965,2024-04-01,Google Pixel 8,Móviles,822.97,1,822.97,paypal,6.58,501.7
5832,3163,2023-07-23,Auriculares Sony WH-1000XM5,Accesorios,208.26,3,624.78,transferencia,4.01,59.55
5833,4295,2024-03-09,Lenovo ThinkPad X1 Carbon,Portátiles,1199.11,1,1199.11,paypal,14.98,928.19
5834,1491,2024-11-15,Garmin Forerunner 255,Relojes inteligentes,568.41,2,1136.82,transferencia,8.36,298.06
5835,1551,2024-10-11,Asus ZenBook 14,Portátiles,1334.81,2,2669.62,transferencia,16.2,937.4
5836,3750,2023-01-23,Powerbank Anker 20000 mAh,Accesorios,159.16,2,318.32,tarjeta,4.03,61.09
5837,634,2023-06-26,Lenovo ThinkPad X1 Carbon,Portátiles,1127.19,3,3381.57,tarjeta,12.82,847.88
5838,4274,2024-12-11,HP Spectre x360,Portátiles,1453.28,3,4359.84,transferencia,15.38,949.11
5839,1927,2024-01-23,Teclado Keychron K6,Accesorios,116.31,3,348.93,bizum,7.47,31.99
5840,2465,2024-06-12,iPhone 15,Móviles,1252.7,1,1252.7,tarjeta,10.41,796.17
5841,4645,2023-05-25,Huawei Watch GT 4,Relojes inteligentes,277.33,2,554.66,bizum,9.82,140.22
5842,512,2024-12-16,Google Pixel 8,Móviles,768.27,1,768.27,bizum,11.8,480.53
5843,965,2023-12-16,iPhone 15,Móviles,358.12,2,716.24,bizum,5.77,230.61
5844,2298,2023-01-06,Xiaomi 13,Móviles,684.06,3,2052.18,transferencia,8.91,447.61
5845,4106,2024-07-17,iPhone 15,Móviles,1131.14,1,1131.14,transferencia,17.06,687.97
5846,3351,2023-02-05,iPhone 15,Móviles,503.11,1,503.11,transferencia,8.8,346.65
5847,3813,2023-04-15,Cargador inalámbrico Belkin,Accesorios,220.78,2,441.56,tarjeta,8.58,77.83
5848,146,2024-11-08,Apple Watch Series 9,Relojes inteligentes,614.0,1,614.0,transferencia,9.31,294.86
5849,4495,2023-12-01,HP Spectre x360,Portátiles,2333.62,1,2333.62,tarjeta,11.83,1768.43
5850,3935,2023-10-02,Auriculares Sony WH-1000XM5,Accesorios,87.79,2,175.58,paypal,7.71,27.57
5851,2326,2024-09-16,Lenovo ThinkPad X1 Carbon,Portátiles,2156.96,1,2156.96,transferencia,20.08,1326.91
5852,1984,2024-04-01,Samsung Galaxy S23,Móviles,349.98,4,1399.92,transferencia,12.59,218.27
5853,3342,2024-04-01,Ratón Logitech MX Master 3,Accesorios,155.47,2,310.94,bizum,7.3,59.31
5854,2899,2024-02-08,Cargador inalámbrico Belkin,Accesorios,61.23,2,122.46,bizum,4.78,13.99
5855,3672,2024-09-18,Garmin Forerunner 255,Relojes inteligentes,497.95,2,995.9,tarjeta,10.49,298.52
5856,3691,2024-10-14,Xiaomi 13,Móviles,677.93,3,2033.79,transferencia,6.73,413.89
5857,1919,2024-09-18,Auriculares Sony WH-1000XM5,Accesorios,59.98,1,59.98,tarjeta,4.67,23.0
5858,3998,2024-12-09,Dell XPS 13,Portátiles,2015.2,1,2015.2,bizum,15.0,1359.03
5859,4869,2024-09-02,Ratón Logitech MX Master 3,Accesorios,139.76,4,559.04,transferencia,8.46,47.21
5860,2395,2023-11-02,Powerbank Anker 20000 mAh,Accesorios,195.25,3,585.75,transferencia,2.98,57.29
5861,4036,2023-11-08,iPhone 15,Móviles,1459.37,2,2918.74,bizum,5.46,1003.65
5862,4721,2024-11-15,MacBook Air M2,Portátiles,1291.6,3,3874.8,bizum,18.31,989.49
5863,4795,2023-12-08,Samsung Galaxy S23,Móviles,1483.18,2,2966.36,tarjeta,7.52,876.36
5864,4507,2024-02-09,Garmin Forerunner 255,Relojes inteligentes,409.28,1,409.28,paypal,10.65,197.54
5865,769,2023-06-18,Samsung Galaxy S23,Móviles,1468.45,1,1468.45,transferencia,8.52,846.53
5866,4325,2023-03-04,Teclado Keychron K6,Accesorios,110.38,3,331.14,bizum,7.14,43.66
5867,4700,2023-08-27,Samsung Galaxy S23,Móviles,562.36,1,562.36,bizum,11.33,298.73
5868,3996,2023-12-11,Huawei Watch GT 4,Relojes inteligentes,710.51,1,710.51,transferencia,6.83,421.25
5869,109,2024-04-12,Auriculares Sony WH-1000XM5,Accesorios,159.05,2,318.1,bizum,5.0,55.78
5870,1727,2023-08-14,Samsung Galaxy Watch 6,Relojes inteligentes,392.53,1,392.53,bizum,14.24,205.81
5871,3831,2023-02-12,Garmin Forerunner 255,Relojes inteligentes,303.62,4,1214.48,transferencia,6.79,127.6
5872,3295,2024-05-26,Xiaomi 13,Móviles,1383.41,4,5533.64,tarjeta,13.76,837.74
5873,4639,2023-07-02,HP Spectre x360,Portátiles,1234.66,1,1234.66,transferencia,29.66,804.58
5874,3481,2023-09-05,Lenovo ThinkPad X1 Carbon,Portátiles,1538.63,1,1538.63,tarjeta,18.88,1045.64
5875,3884,2024-06-11,Huawei Watch GT 4,Relojes inteligentes,647.09,4,2588.36,bizum,11.5,364.07
5876,3186,2023-10-12,OnePlus 11,Móviles,900.75,4,3603.0,paypal,7.32,572.46
5877,4399,2024-07-06,iPhone 15,Móviles,486.87,1,486.87,transferencia,15.47,289.32
5878,3770,2023-08-03,Ratón Logitech MX Master 3,Accesorios,81.15,2,162.3,tarjeta,6.92,19.16
5879,3672,2024-08-13,Google Pixel 8,Móviles,682.7,1,682.7,bizum,9.2,365.43
5880,762,2024-07-06,Powerbank Anker 20000 mAh,Accesorios,159.89,1,159.89,transferencia,3.9,38.7
5881,3012,2023-10-14,Xiaomi 13,Móviles,666.83,2,1333.66,tarjeta,14.57,416.62
5882,4763,2024-07-16,Teclado Keychron K6,Accesorios,222.76,1,222.76,transferencia,10.29,87.49
5883,4210,2024-04-14,MacBook Air M2,Portátiles,1570.77,2,3141.54,bizum,18.42,1206.6
5884,34,2024-05-16,Teclado Keychron K6,Accesorios,100.31,1,100.31,transferencia,8.09,34.46
5885,3759,2024-12-09,Dell XPS 13,Portátiles,1554.69,1,1554.69,paypal,12.08,1018.25
5886,1418,2023-07-01,Xiaomi 13,Móviles,1317.04,2,2634.08,bizum,8.68,855.22
5887,1534,2024-05-08,Apple Watch Series 9,Relojes inteligentes,665.52,1,665.52,tarjeta,7.27,314.45
5888,99,2023-02-09,iPhone 15,Móviles,863.81,2,1727.62,paypal,7.43,505.96
5889,854,2023-12-23,Powerbank Anker 20000 mAh,Accesorios,30.02,2,60.04,bizum,7.97,6.11
5890,1974,2024-05-13,Cargador inalámbrico Belkin,Accesorios,22.8,1,22.8,bizum,6.67,8.7
5891,677,2023-02-15,HP Spectre x360,Portátiles,1839.58,1,1839.58,paypal,24.58,1194.93
5892,3306,2024-10-11,Dell XPS 13,Portátiles,1811.02,1,1811.02,paypal,21.81,1359.02
5893,3547,2024-05-02,Lenovo ThinkPad X1 Carbon,Portátiles,1026.82,2,2053.64,paypal,17.93,727.93
5894,2309,2024-10-26,Ratón Logitech MX Master 3,Accesorios,185.97,2,371.94,tarjeta,5.41,40.14
5895,383,2024-03-10,MacBook Air M2,Portátiles,1264.96,1,1264.96,bizum,21.04,833.21
5896,236,2024-02-10,Huawei Watch GT 4,Relojes inteligentes,480.26,3,1440.78,paypal,5.84,209.64
5897,3180,2024-08-27,Apple Watch Series 9,Relojes inteligentes,166.58,1,166.58,transferencia,13.85,68.19
5898,2902,2023-05-18,Auriculares Sony WH-1000XM5,Accesorios,181.95,4,727.8,transferencia,6.98,67.83
5899,4977,2024-05-26,Auriculares Sony WH-1000XM5,Accesorios,16.5,1,16.5,transferencia,3.56,6.38
5900,4412,2023-06-11,Samsung Galaxy Watch 6,Relojes inteligentes,166.63,3,499.89,paypal,9.02,88.73
5901,2036,2024-10-23,Samsung Galaxy Watch 6,Relojes inteligentes,657.83,3,1973.49,bizum,11.02,374.03
5902,1115,2023-03-19,Samsung Galaxy S23,Móviles,1448.75,1,1448.75,transferencia,10.54,893.54
5903,1020,2023-01-26,Samsung Galaxy Watch 6,Relojes inteligentes,385.63,3,1156.89,tarjeta,5.1,156.81
5904,877,2024-11-18,MacBook Air M2,Portátiles,1777.42,3,5332.26,transferencia,11.75,1273.5
5905,3058,2023-02-02,Huawei Watch GT 4,Relojes inteligentes,432.69,2,865.38,paypal,7.83,208.84
5906,3068,2024-09-19,Fitbit Versa 4,Relojes inteligentes,367.26,1,367.26,bizum,8.46,175.17
5907,534,2024-05-27,OnePlus 11,Móviles,631.79,3,1895.37,transferencia,13.45,343.15
5908,4899,2023-10-07,Huawei Watch GT 4,Relojes inteligentes,251.47,3,754.41,tarjeta,11.02,114.27
5909,4396,2023-11-10,Teclado Keychron K6,Accesorios,248.38,1,248.38,bizum,6.46,51.57
5910,18,2024-06-13,Asus ZenBook 14,Portátiles,2345.37,2,4690.74,paypal,22.19,1464.15
5911,1542,2024-04-06,Cargador inalámbrico Belkin,Accesorios,134.32,1,134.32,paypal,5.93,26.94
5912,3961,2023-10-23,Google Pixel 8,Móviles,956.24,2,1912.48,paypal,8.38,600.94
5913,1571,2023-12-26,Lenovo ThinkPad X1 Carbon,Portátiles,1321.26,1,1321.26,transferencia,14.06,915.71
5914,4867,2024-03-21,MacBook Air M2,Portátiles,2193.81,2,4387.62,bizum,11.34,1519.42
5915,235,2023-04-01,Garmin Forerunner 255,Relojes inteligentes,671.22,1,671.22,transferencia,11.98,318.27
5916,2696,2024-11-09,Apple Watch Series 9,Relojes inteligentes,240.95,2,481.9,bizum,7.37,128.49
5917,1924,2023-12-14,Ratón Logitech MX Master 3,Accesorios,289.03,3,867.09,paypal,6.89,72.45
5918,1493,2023-04-23,HP Spectre x360,Portátiles,1519.66,3,4558.98,paypal,19.74,918.52
5919,822,2024-02-25,Xiaomi 13,Móviles,1103.87,1,1103.87,transferencia,14.85,708.56
5920,2245,2023-08-22,Apple Watch Series 9,Relojes inteligentes,426.96,1,426.96,transferencia,11.49,253.74
5921,137,2024-09-21,HP Spectre x360,Portátiles,1732.22,2,3464.44,transferencia,9.89,1220.09
5922,1520,2024-09-01,Dell XPS 13,Portátiles,1589.48,4,6357.92,tarjeta,12.06,1136.94
5923,1148,2023-09-19,Lenovo ThinkPad X1 Carbon,Portátiles,2110.72,3,6332.16,paypal,16.27,1458.86
5924,250,2024-10-04,Garmin Forerunner 255,Relojes inteligentes,434.59,2,869.18,bizum,5.61,233.06
5925,3742,2024-12-24,Apple Watch Series 9,Relojes inteligentes,417.47,1,417.47,tarjeta,8.42,226.08
5926,4253,2024-12-11,Dell XPS 13,Portátiles,1174.96,1,1174.96,bizum,6.81,810.2
5927,2105,2024-04-18,HP Spectre x360,Portátiles,874.32,3,2622.96,paypal,15.4,637.78
5928,1657,2024-12-06,MacBook Air M2,Portátiles,1584.61,1,1584.61,paypal,14.27,1069.5
5929,4487,2024-09-10,Huawei Watch GT 4,Relojes inteligentes,600.25,4,2401.0,paypal,6.26,294.08
5930,1249,2024-02-18,Huawei Watch GT 4,Relojes inteligentes,240.83,2,481.66,paypal,5.12,107.86
5931,2203,2024-09-23,Garmin Forerunner 255,Relojes inteligentes,642.74,4,2570.96,transferencia,10.26,263.18
5932,4368,2023-12-11,Google Pixel 8,Móviles,974.16,2,1948.32,transferencia,7.89,622.24
5933,2024,2024-08-07,iPhone 15,Móviles,1495.54,2,2991.08,tarjeta,15.92,923.4
5934,3967,2023-09-21,Ratón Logitech MX Master 3,Accesorios,253.7,1,253.7,bizum,6.65,53.59
5935,3821,2024-07-08,Samsung Galaxy Watch 6,Relojes inteligentes,223.36,1,223.36,tarjeta,9.1,107.96
5936,2015,2023-12-08,Cargador inalámbrico Belkin,Accesorios,130.87,4,523.48,paypal,5.59,31.54
5937,2478,2023-10-17,MacBook Air M2,Portátiles,1224.19,2,2448.38,bizum,14.72,962.94
5938,450,2023-08-02,Auriculares Sony WH-1000XM5,Accesorios,269.2,2,538.4,transferencia,6.71,68.13
5939,4519,2024-11-23,Teclado Keychron K6,Accesorios,251.99,2,503.98,transferencia,2.92,51.4
5940,3108,2023-06-23,Ratón Logitech MX Master 3,Accesorios,168.15,4,672.6,bizum,9.3,59.43
5941,128,2024-02-19,Google Pixel 8,Móviles,474.46,1,474.46,transferencia,12.05,303.09
5942,3224,2024-08-13,MacBook Air M2,Portátiles,1829.85,1,1829.85,transferencia,20.55,1324.87
5943,3727,2023-07-24,Huawei Watch GT 4,Relojes inteligentes,452.71,3,1358.13,bizum,11.16,231.15
5944,2175,2024-05-21,Apple Watch Series 9,Relojes inteligentes,665.78,2,1331.56,bizum,7.08,321.09
5945,3277,2024-01-22,Asus ZenBook 14,Portátiles,1860.49,2,3720.98,paypal,24.71,1218.91
5946,2721,2024-12-17,Lenovo ThinkPad X1 Carbon,Portátiles,1385.17,3,4155.51,tarjeta,13.81,1031.12
5947,2896,2024-06-25,Asus ZenBook 14,Portátiles,2488.9,3,7466.7,transferencia,19.45,1521.86
5948,4326,2024-08-01,iPhone 15,Móviles,659.55,3,1978.65,transferencia,7.67,374.16
5949,136,2024-03-14,MacBook Air M2,Portátiles,1133.34,4,4533.36,bizum,15.04,829.29
5950,3944,2023-09-23,Cargador inalámbrico Belkin,Accesorios,77.31,1,77.31,transferencia,9.04,18.56
5951,4159,2023-07-08,Fitbit Versa 4,Relojes inteligentes,637.81,1,637.81,transferencia,13.8,268.14
5952,1960,2023-07-26,Apple Watch Series 9,Relojes inteligentes,250.38,1,250.38,tarjeta,8.84,120.34
5953,3528,2023-10-03,Auriculares Sony WH-1000XM5,Accesorios,235.39,3,706.17,bizum,7.26,85.98
5954,2656,2023-09-14,Auriculares Sony WH-1000XM5,Accesorios,119.22,1,119.22,tarjeta,9.75,41.59
5955,4438,2023-11-18,Google Pixel 8,Móviles,1362.89,2,2725.78,bizum,9.22,848.6
5956,47,2024-11-02,Fitbit Versa 4,Relojes inteligentes,676.33,1,676.33,bizum,9.1,291.52
5957,1170,2023-06-25,Cargador inalámbrico Belkin,Accesorios,218.49,2,436.98,transferencia,6.34,68.72
5958,2616,2024-06-22,Samsung Galaxy Watch 6,Relojes inteligentes,350.77,1,350.77,paypal,7.63,153.36
5959,3838,2023-02-02,Fitbit Versa 4,Relojes inteligentes,467.11,1,467.11,bizum,7.9,259.49
5960,3280,2024-04-24,MacBook Air M2,Portátiles,1291.62,2,2583.24,tarjeta,9.88,843.07
5961,1631,2024-04-07,Powerbank Anker 20000 mAh,Accesorios,47.48,4,189.92,tarjeta,7.63,15.77
5962,858,2023-04-23,Samsung Galaxy S23,Móviles,1315.55,2,2631.1,paypal,9.28,764.59
5963,912,2023-10-17,Cargador inalámbrico Belkin,Accesorios,231.13,4,924.52,paypal,7.23,72.07
5964,1594,2024-12-26,Cargador inalámbrico Belkin,Accesorios,221.63,1,221.63,tarjeta,3.29,68.05
5965,1415,2024-12-14,HP Spectre x360,Portátiles,1547.7,4,6190.8,bizum,9.92,934.17
5966,2125,2024-07-22,Samsung Galaxy Watch 6,Relojes inteligentes,542.82,1,542.82,tarjeta,7.52,284.21
5967,3052,2024-03-26,Xiaomi 13,Móviles,1403.13,2,2806.26,paypal,7.53,908.29
5968,4428,2024-10-25,HP Spectre x360,Portátiles,897.16,1,897.16,tarjeta,12.78,669.16
5969,2329,2024-12-17,Samsung Galaxy Watch 6,Relojes inteligentes,481.55,2,963.1,paypal,5.5,233.31
5970,2521,2023-09-12,Apple Watch Series 9,Relojes inteligentes,460.56,4,1842.24,bizum,6.22,191.18
5971,4238,2024-10-18,Apple Watch Series 9,Relojes inteligentes,548.48,1,548.48,tarjeta,6.02,268.0
5972,994,2024-12-08,Apple Watch Series 9,Relojes inteligentes,200.22,1,200.22,transferencia,5.03,113.91
5973,2259,2024-12-06,Dell XPS 13,Portátiles,1905.23,4,7620.92,transferencia,12.61,1291.04
5974,2737,2024-11-24,MacBook Air M2,Portátiles,1822.03,2,3644.06,tarjeta,7.06,1343.15
5975,1520,2023-02-07,Lenovo ThinkPad X1 Carbon,Portátiles,822.21,4,3288.84,transferencia,20.68,645.93
5976,1764,2023-03-22,Fitbit Versa 4,Relojes inteligentes,255.87,2,511.74,transferencia,6.97,122.06
5977,3975,2024-08-25,iPhone 15,Móviles,851.26,3,2553.78,bizum,13.84,504.73
5978,2846,2024-08-20,Apple Watch Series 9,Relojes inteligentes,365.76,2,731.52,transferencia,12.27,161.43
5979,4951,2024-11-04,Asus ZenBook 14,Portátiles,1214.19,4,4856.76,transferencia,11.11,837.74
5980,1478,2023-10-10,Apple Watch Series 9,Relojes inteligentes,388.19,3,1164.57,paypal,9.8,170.76
5981,4529,2023-08-06,iPhone 15,Móviles,693.72,4,2774.88,transferencia,18.3,461.43
5982,2191,2023-08-26,Cargador inalámbrico Belkin,Accesorios,285.5,2,571.0,transferencia,12.67,70.69
5983,4121,2024-09-02,Xiaomi 13,Móviles,330.88,4,1323.52,paypal,8.57,194.37
5984,1486,2023-02-09,Powerbank Anker 20000 mAh,Accesorios,223.92,1,223.92,transferencia,5.87,52.5
5985,209,2023-12-27,Huawei Watch GT 4,Relojes inteligentes,642.19,4,2568.76,transferencia,10.16,266.79
5986,2070,2023-06-09,Garmin Forerunner 255,Relojes inteligentes,237.39,2,474.78,paypal,8.32,103.19
5987,4039,2023-05-27,iPhone 15,Móviles,600.09,1,600.09,tarjeta,8.91,338.7
5988,3022,2023-05-08,Apple Watch Series 9,Relojes inteligentes,206.87,2,413.74,bizum,8.35,92.45
5989,2008,2023-01-06,Garmin Forerunner 255,Relojes inteligentes,341.13,4,1364.52,bizum,7.84,195.97
5990,2057,2024-09-11,Dell XPS 13,Portátiles,1495.24,2,2990.48,paypal,22.57,1045.07
5991,1361,2023-02-03,Samsung Galaxy Watch 6,Relojes inteligentes,583.24,2,1166.48,tarjeta,7.09,277.58
5992,2797,2023-12-23,Cargador inalámbrico Belkin,Accesorios,261.04,1,261.04,transferencia,4.09,58.42
5993,543,2024-10-02,MacBook Air M2,Portátiles,1776.21,4,7104.84,tarjeta,20.91,1156.48
5994,780,2024-09-17,OnePlus 11,Móviles,1409.18,1,1409.18,paypal,14.45,862.37
5995,1076,2024-11-22,Garmin Forerunner 255,Relojes inteligentes,617.49,3,1852.47,tarjeta,5.17,316.83
5996,1643,2023-12-15,Google Pixel 8,Móviles,665.99,3,1997.97,tarjeta,11.14,389.98
5997,1581,2023-12-16,Auriculares Sony WH-1000XM5,Accesorios,113.92,1,113.92,bizum,5.54,31.11
5998,4815,2024-12-08,Samsung Galaxy S23,Móviles,1126.42,1,1126.42,tarjeta,5.43,607.98
5999,1892,2024-03-05,Samsung Galaxy Watch 6,Relojes inteligentes,347.24,1,347.24,transferencia,10.31,184.63
6000,4609,2024-03-20,Dell XPS 13,Portátiles,1284.0,1,1284.0,tarjeta,13.49,990.5
6001,3924,2024-09-09,MacBook Air M2,Portátiles,867.72,4,3470.88,tarjeta,15.84,677.65
6002,2537,2024-12-01,Dell XPS 13,Portátiles,1888.85,2,3777.7,transferencia,18.27,1183.68
6003,4269,2024-07-01,Lenovo ThinkPad X1 Carbon,Portátiles,1010.93,1,1010.93,bizum,24.98,746.68
6004,2931,2024-06-09,MacBook Air M2,Portátiles,1512.87,4,6051.48,transferencia,8.01,1111.72
6005,2952,2024-08-16,Teclado Keychron K6,Accesorios,296.03,1,296.03,bizum,8.82,117.91
6006,1353,2023-12-12,Powerbank Anker 20000 mAh,Accesorios,24.65,2,49.3,tarjeta,2.97,8.11
6007,1618,2024-09-09,Asus ZenBook 14,Portátiles,1217.05,2,2434.1,paypal,21.23,759.56
6008,948,2024-10-10,Ratón Logitech MX Master 3,Accesorios,22.0,1,22.0,transferencia,4.94,7.19
6009,2533,2024-07-25,Lenovo ThinkPad X1 Carbon,Portátiles,1814.25,2,3628.5,paypal,28.46,1134.74
6010,141,2024-11-25,Lenovo ThinkPad X1 Carbon,Portátiles,1050.3,1,1050.3,transferencia,9.96,737.23
6011,4776,2024-11-11,HP Spectre x360,Portátiles,1621.1,2,3242.2,tarjeta,19.52,1242.39
6012,3879,2023-04-16,Auriculares Sony WH-1000XM5,Accesorios,265.1,2,530.2,transferencia,4.03,82.89
6013,2402,2024-09-22,Fitbit Versa 4,Relojes inteligentes,235.43,2,470.86,tarjeta,11.04,128.71
6014,2281,2024-10-07,Fitbit Versa 4,Relojes inteligentes,538.04,3,1614.12,paypal,9.46,306.54
6015,2526,2023-04-11,Ratón Logitech MX Master 3,Accesorios,201.84,1,201.84,tarjeta,4.54,73.84
6016,4152,2023-07-18,Apple Watch Series 9,Relojes inteligentes,513.14,2,1026.28,tarjeta,8.98,240.77
6017,3053,2024-12-07,Powerbank Anker 20000 mAh,Accesorios,238.0,1,238.0,paypal,5.56,69.0
6018,3426,2024-12-12,MacBook Air M2,Portátiles,1799.19,1,1799.19,transferencia,8.4,1392.75
6019,4594,2023-02-22,Cargador inalámbrico Belkin,Accesorios,45.97,1,45.97,paypal,7.82,17.6
6020,2368,2023-03-16,Lenovo ThinkPad X1 Carbon,Portátiles,984.9,2,1969.8,paypal,19.46,716.73
6021,2679,2023-05-09,iPhone 15,Móviles,449.83,2,899.66,bizum,9.39,281.79
6022,3379,2023-03-14,Apple Watch Series 9,Relojes inteligentes,388.83,2,777.66,transferencia,6.87,216.6
6023,3086,2023-11-02,Samsung Galaxy Watch 6,Relojes inteligentes,500.85,1,500.85,paypal,9.9,291.34
6024,4913,2023-09-15,Powerbank Anker 20000 mAh,Accesorios,136.93,2,273.86,bizum,8.99,37.87
6025,1042,2024-12-18,Fitbit Versa 4,Relojes inteligentes,492.11,1,492.11,bizum,10.23,227.6
6026,3010,2023-05-16,Asus ZenBook 14,Portátiles,923.52,1,923.52,bizum,20.66,606.85
6027,2955,2024-12-14,Powerbank Anker 20000 mAh,Accesorios,172.29,4,689.16,paypal,3.67,50.48
6028,957,2024-11-11,Auriculares Sony WH-1000XM5,Accesorios,82.02,2,164.04,tarjeta,7.56,28.67
6029,3438,2023-05-24,Dell XPS 13,Portátiles,1702.97,1,1702.97,transferencia,11.56,1180.66
6030,3780,2024-12-03,Xiaomi 13,Móviles,346.46,1,346.46,paypal,10.13,189.37
6031,1943,2024-04-27,Fitbit Versa 4,Relojes inteligentes,217.06,3,651.18,transferencia,8.0,105.21
6032,3417,2023-10-25,Powerbank Anker 20000 mAh,Accesorios,207.66,4,830.64,bizum,5.65,67.79
6033,2166,2023-11-15,Google Pixel 8,Móviles,1429.56,3,4288.68,paypal,12.51,825.62
6034,35,2024-11-18,Teclado Keychron K6,Accesorios,151.51,3,454.53,bizum,4.12,46.38
6035,2549,2024-11-14,Teclado Keychron K6,Accesorios,227.42,2,454.84,paypal,4.21,89.86
6036,2583,2024-01-04,OnePlus 11,Móviles,984.45,2,1968.9,tarjeta,9.4,547.67
6037,1609,2024-01-12,MacBook Air M2,Portátiles,1663.53,2,3327.06,bizum,11.4,1203.46
6038,3843,2023-05-21,Huawei Watch GT 4,Relojes inteligentes,528.35,2,1056.7,bizum,9.78,213.37
6039,2043,2024-03-05,Auriculares Sony WH-1000XM5,Accesorios,61.81,2,123.62,paypal,8.44,13.88
6040,175,2024-07-11,Teclado Keychron K6,Accesorios,261.33,1,261.33,paypal,4.31,59.96
6041,3620,2024-12-23,Google Pixel 8,Móviles,1490.66,2,2981.32,bizum,5.52,809.79
6042,572,2023-11-15,OnePlus 11,Móviles,722.97,2,1445.94,transferencia,5.49,476.46
6043,4766,2023-01-25,HP Spectre x360,Portátiles,2217.33,1,2217.33,bizum,23.85,1565.27
6044,2857,2023-11-20,Ratón Logitech MX Master 3,Accesorios,168.43,3,505.29,paypal,4.68,53.64
6045,1681,2023-11-20,Ratón Logitech MX Master 3,Accesorios,70.03,2,140.06,bizum,2.76,24.42
6046,1455,2024-08-18,iPhone 15,Móviles,1018.74,3,3056.22,paypal,8.1,658.36
6047,2676,2023-03-18,Cargador inalámbrico Belkin,Accesorios,20.07,1,20.07,transferencia,8.63,5.18
6048,78,2023-11-17,Samsung Galaxy Watch 6,Relojes inteligentes,636.12,4,2544.48,tarjeta,8.33,273.18
6049,414,2023-07-24,Samsung Galaxy S23,Móviles,683.71,2,1367.42,bizum,9.47,458.15
6050,529,2023-07-02,HP Spectre x360,Portátiles,2176.47,2,4352.94,bizum,18.26,1704.44
6051,3998,2024-05-02,Teclado Keychron K6,Accesorios,294.67,1,294.67,tarjeta,6.0,80.36
6052,1173,2024-10-27,OnePlus 11,Móviles,501.49,2,1002.98,bizum,6.15,339.98
6053,2273,2024-03-08,Huawei Watch GT 4,Relojes inteligentes,383.97,2,767.94,paypal,9.51,173.9
6054,4585,2024-09-14,Samsung Galaxy Watch 6,Relojes inteligentes,515.11,3,1545.33,bizum,8.11,308.45
